category,abs_weight_error,abs_volume_error,count
생활/건강>생활용품>제습/방향/탈취>섬유탈취스프레이,0.4439485355870958,0.8764314991509421,24
가공식품 > 한과/전통과자 > 한과/전통과자세트,0.2307692307692307,0.8762626262626263,1
도서/교육/음반>음반>가요,0.8181073904668306,0.8762264899681325,5
디지털/가전>음향가전>스피커>스피커액세서리,0.47475415555023137,0.876131728016966,5
아우터 > 숏패딩/헤비 아우터,0.29373656646383917,0.8760956376265421,2
Home > new > ,0.5625,0.8759818106655642,1
로그인 > 회원가입 > 장바구니 > ,0.7391304347826086,0.8756631299734748,1
화장품/미용>헤어케어>두피케어,0.46213605823068304,0.8755500811460255,4
undefined > undefined > 검색 > 인기 검색어 > 최근 검색어 > undefined > 최근 검색어가 없습니다. > ,0.923076923076923,0.8754958033785458,1
홈 > TOOLS > EVERYDAY CARRY > CASE & POUCH > ,0.4999999999999999,0.8753246753246753,1
#후드집업 > #셔츠 > #패딩 > #가디건 > #맨투맨 > ,0.1878172588832486,0.8752961715924679,1
화장품/향수 > 이미용소품 > 속눈썹영양제,0.21188882660869396,0.8751207515929735,137
문구/사무용품>문구용품>문구용품 기타,0.1780821917808219,0.875,1
홈 > 메이크업 > 립 메이크업 > 에센셜 & 팔레트 > 립밤 & 립케어 > ,0.4285714285714285,0.875,1
뷰티 > 메이크업 > 베이스메이크업 > 하이라이터,0.2592592592592592,0.875,1
화장품/향수 > 클렌징/필링 > 클렌징비누,0.0769230769230769,0.8749762454866424,1
식품>라면/면류>면류>냉면,0.8597967052225728,0.874703196347032,1
Home > SHOP > STEADY SELLER > ,0.3181818181818182,0.87468671679198,1
생활/건강>주방용품>식기>홈세트,0.6547756041426928,0.8746587730251062,1
여성의류 > 바지 > 슬랙스 > ,0.0204081632653061,0.874642836548466,1
뷰티 > 헤어케어 > 샴푸/린스 > 샴푸,0.5417716860729704,0.8745380973682301,4
식품>조미료>설탕,0.1623036649214659,0.8745368213100715,1
출산/육아>완구/인형>작동완구>기타작동완구,0.4728805709926991,0.8744115769656661,3
화장품/미용>스킨케어>에센스,0.674758129913164,0.874367909002067,46
스포츠/레저>캠핑>취사용품>버너,0.214574898785425,0.8738970588235294,1
주방용품,0.2105263157894737,0.8736206962791911,1
디지털/가전>휴대폰액세서리>휴대폰배터리>보조배터리,0.35295269228759274,0.8735482351618122,6
BRAND > PRODUCT > DAILY NEWS > BOARD > LOOKBOOK > FAQ > ,0.2765957446808511,0.8734977862112587,1
디지털/가전>이미용가전>손발톱정리기,0.7976878612716762,0.8734759604324822,1
식품>과자/베이커리>스낵>쿠키/비스킷,0.6149996525604993,0.8733238116500914,20
노벨문학상 > 클래스24 > 이달의사은품 > 특가할인 > 추천도서 > 대량/법인 > ,0.0526315789473684,0.873015873015873,1
홈 > 장원영 PICK♥ > 매직프레스 > ,0.7142857142857143,0.8728747380311566,1
화장품/미용>남성화장품>메이크업,0.8275862068965517,0.8726222826086957,1
뷰티 > 뷰티소품 > 뷰티디바이스 > 기타 디바이스,0.25,0.8724489795918368,1
문구/사무용품>디자인/팬시용품>용품 기타,0.25,0.8724489795918368,1
출산/육아>완구/인형>감각발달완구>멜로디완구,0.2857142857142857,0.8723958333333334,1
가방/지갑 > 여성가방 > 클러치백 > ,0.4426106713581615,0.871943733383616,3
출산/육아>완구/인형>캐릭터카드/딱지,0.6369702207374509,0.8719234828144651,35
스킨케어>스킨/토너>스킨/토너,0.6450141763478328,0.8717992296765058,5
뷰티 > 맨즈케어 > 헤어케어 > 염색/다운펌/기기,0.2592592592592592,0.8714431280220754,2
생활/건강>문구/사무용품>필기도구>기타필기도구,0.25,0.8713902457217965,1
브랜드 시계>브랜드 남성시계>패션시계,0.3266296671015364,0.8711112743311762,5
출산/육아>유아동잡화>가방>크로스백/힙색/슬링백,0.0909090909090909,0.8709025502220064,1
생활/주방용품 > 주방용품 > 업소용품/기기 > ,0.8373983739837398,0.8708743556658582,1
인형/토이,0.3066296464965497,0.8708415922121829,17
HOME > 키친 > 텀블러,0.2405063291139241,0.8706359858346404,1
가구/인테리어>인테리어소품>아로마/캔들용품>석고방향제만들기,0.6216216216216216,0.8704643644823107,1
페이스북 > 트위터 > SMS 문자 > 이메일 > 프린트 > 상품 정보복사 > ,0.1538461538461537,0.8701298701298701,1
화장품/향수 > 색조메이크업 > 립틴트,0.0909090909090908,0.8697916666666666,1
뷰티 > 뷰티소품 > 뷰티디바이스 > 스킨케어 디바이스,0.0169491525423729,0.8697916666666666,1
키친 > 식탁용품 > 보온/보냉용품 > 보온컵/텀블러,0.6409527714720226,0.8695875709824286,3
장바구니 > 구매하기 > ,0.5135403021219256,0.8693072063613373,3
도서/음반>국어와 외국어/사전>국어>TOPIK 한국어능력시험 ,0.7840172786177105,0.8692041522491349,1
해외직구>패션잡화>여성화>플랫슈즈/로퍼,0.4405594405594405,0.869178440607012,1
여성가방 > 크로스백,0.42961818385399164,0.8690673782517851,5
ALL > BEST > BAG > SMALL GOODS > 특가 기획전 > ,0.5266272189349112,0.868421052631579,1
생활/건강>자동차용품>수납용품>트렁크정리함,0.6876160324219274,0.8682737207125747,4
화장품/미용>네일케어>매니큐어/젤네일,0.33754531099607493,0.8682405144908417,13
과자/간식>빵/베이커리>냉동생지/베이킹재료>기타 베이킹재료,0.2366412213740458,0.8679365079365079,1
생활/건강>생활용품>화장지>화장지케이스,0.7607737326138178,0.8679198382904475,2
장난감/완구>로봇/캐릭터완구>로봇완구,0.5159945671871615,0.8678760615821236,10
HOME > ACC > ,0.4181818181818181,0.8675702296922854,1
뷰티 > 메이크업 > 립메이크업 > 립틴트,0.24351691593070893,0.8671697643619622,6
가방/잡화 > 여성가방 > 미니백,0.0714285714285712,0.8671343537414966,1
홈 > 전체상품 > 베스트상품 > ,0.6432212028542303,0.8670542635658914,1
여성의류 > 아우터 > 코트 > ,0.6564277788267945,0.8668615513734759,4
뷰티 > 프레그런스 > 드레스퍼퓸,0.5501346428005702,0.8668611759353833,2
식품>과자/베이커리>젤리,0.6623223418697126,0.8668465106624691,79
장난감/완구 > 로봇/캐릭터완구 > 로봇완구,0.6089699922323046,0.8667719295372253,16
스포츠/레저 > 등산/클라이밍 > 여성 등산복 > ,0.2987012987012987,0.8664106203556817,1
생활/건강>주방용품>보관/밀폐용기>플라스틱용기,0.9738490876565065,0.8662334619516808,6
electronics,0.49714221414090876,0.8662127326852124,7
생활/건강>주방용품>식기>식판,0.3710691823899371,0.8662122890155852,1
가구/인테리어>수예>뜨개질>패키지,0.2824246246735591,0.8660910336824432,7
생활/건강>자동차용품>세차용품>실내세정제,0.4219653179190751,0.8659750981732406,1
과자/간식>스낵/시리얼>스낵>과자세트,0.6341463414634146,0.86593707250342,1
상세정보 > 기본정보 > 상품후기 (0) > 상품문의 (0) > ,1.0360594306751691,0.8658751937341563,3
상의 니트/스웨터 ,0.4203994093310583,0.8650933190877289,7
HOME > 국내도서 > 시/에세이 > 테마에세이 > 그림에세이 > ,0.4594594594594595,0.8646027832509775,1
아우터 숏패딩/헤비 아우터 ,0.4414621284521671,0.8644858637770518,9
스포츠/레저>보호용품>다리보호대,0.1538461538461537,0.8641304347826086,1
화장품/미용>남성화장품>올인원,0.3410785503728108,0.8636485042735043,2
디지털/가전>휴대폰액세서리>휴대폰충전기>충전기,0.6103896103896104,0.8633381924198251,1
홈 > 타투 퍼퓸™ > ,0.4444444444444445,0.8632478632478633,1
생활/건강>생활용품>생활잡화>분무기,0.5454545454545455,0.8632436553603359,1
예술 > 사진 > 사진집 > 국내도서 > 에세이 > 동물 에세이 > 국내도서 > 에세이 > 포토 에세이 > ,0.2829587119400606,0.8632253247593975,2
상의 긴소매 티셔츠 ,0.3621200889547813,0.8631681658395368,2
출산/육아>완구/인형>미술놀이>클레이,0.4690265486725663,0.8626373626373627,1
PRODUCT DETAIL > SHIPPING & RETURNS > ,0.6365060712886801,0.8625910350738732,2
여성의류 > 원피스 > 미니 원피스 > ,0.515151515151515,0.8621323529411765,1
헤어케어>샴푸>일반샴푸,0.2859914125969172,0.8620585686140112,3
패션의류>남성의류>재킷,0.5377771849130408,0.8617616882062266,14
홈 > ALL > POWER BANK > ,0.7305516265912306,0.8615630584030847,2
패션의류>여성의류>점퍼,0.3951442921194384,0.8614112059029949,5
디지털/가전>이미용가전>피부케어기기,0.33454144983546336,0.8613190458809625,4
출산/육아>수유용품>젖병,0.22168382798304054,0.8612851312064458,2
화장품/미용>베이스메이크업>파운데이션>리퀴드형,0.22333222333222333,0.8611749732652142,3
식품>건강식품>홍삼>홍삼액,0.608637280260477,0.8608600414608063,7
식품>과자/베이커리>시리얼>기타시리얼,0.7196650658550515,0.8608193954505885,30
식품>과자/베이커리>사탕,0.6355613520051234,0.8607856588818265,17
장난감/완구 > 유아동퍼즐 > 종이/입체퍼즐,0.3939393939393939,0.8607371141030872,1
남성의류 > 바지 > 반바지 > ,0.3672839506172839,0.8607164645172307,2
홈 > Product > Jacket > Fleece > ,0.6666666666666667,0.8601610478598813,1
화장품/미용>색조메이크업>마스카라,0.5923687423687424,0.8598784447705714,5
스포츠 의류>반팔/민소매티셔츠>남성 반팔,0.8867924528301886,0.859685562621398,1
스포츠의류/운동화>스포츠모자>스포츠비니,0.43981732871003754,0.8593336592111529,5
스포츠/레저>탁구>탁구라켓,0.1784820683903252,0.8589715961508003,2
여성의류 > 셋업/세트 > 트레이닝/스웨트 셋업 > ,0.38565469121785917,0.8586260048508261,3
Home > 모두보기 > 쉐이커 & 보틀 > ,0.0909090909090907,0.8584692028985508,1
생활/건강>문구/사무용품>문구용품>기타문구용품,0.5288714145105292,0.8583919678502969,6
Today > undefined > ,0.5959595959595959,0.8583792289535799,1
출산/육아>분유>수입분유,0.6013864818024263,0.8582975876906305,2
도서>만화>웹툰/카툰에세이,0.2,0.8580725907384231,1
과자/빵/떡>과자/쿠키,0.2079207920792078,0.8580137769411614,1
Home > 라인별 제품 > ,0.5508426784553776,0.8578490028661135,3
뷰티 > 바디케어 > 샤워/입욕 > 바디스크럽,0.7169811320754716,0.8577777777777778,1
스포츠/레저 > 축구 > 축구 용품 > ,0.21565276828434726,0.8575394506136762,2
디지털/가전>카메라/캠코더용품>일반디카,0.1651311126860382,0.857296780068663,2
가방/지갑 > 남성가방 > 크로스백 > ,0.40723059145292895,0.8572744519717284,9
홈 > All > ,2.1578947368421053,0.8571428571428571,1
슈피겐 공지사항 > 이벤트 > Q&A > 119 > 주문제작 > B2B 제휴 문의 > 사용후기 모음 > FAQ > ,0.3939393939393939,0.8570918865824049,1
여성의류,0.4222556370056267,0.8570838375050805,11
화장품/미용>스킨케어>톤업크림,0.42990912730945857,0.8569770968958811,4
가공식품 > 대용식 > 시리얼 > 시리얼,0.7491822607709268,0.8569158603511493,6
아우터 > 후드 집업,0.5321152253311681,0.8565821803289037,5
AW24 New Arrival SHOP NOW > undefined > 검색 > Login > cart 0 > ,0.7402597402597402,0.8565051020408163,1
브랜드 잡화 > 패션잡화 > 모자,0.4358644358644359,0.8563512361466326,2
화장품/향수 > 이미용소품 > 기타이미용소품,0.5716440422322775,0.8562964879598165,3
로그인/회원가입 > 비회원 주문조회 > 입고 지연 상품 리스트 > 문의 하기 > 자주 묻는 질문 > ,0.0625,0.8561914195747637,1
패션의류 > 패션슈즈 > 여성화 > 여성 앵클부티/워커/부츠,0.4754098360655737,0.856,1
Home > 브랜드관 > 잇츠윈 (ITSWIN) > ,1.2222222222222223,0.8558807568912057,1
뷰티 > 바디케어 > 핸드케어 > 핸드크림,0.4585769655468848,0.8558347274562805,4
홈 > ,0.5828017954169619,0.8557723014690228,2
화장품/미용>남성화장품>로션,0.7058823529411765,0.8557692307692307,1
바디용품>바디 보습류>바디오일,0.2307692307692307,0.8554838709677419,1
식품>농산물>견과류>피칸,0.8605222734254991,0.8552920284044383,1
스포츠/레저 아우터 숏 패딩/숏 헤비 아우터,0.2417061611374406,0.8552123552123552,1
가방 > 숄더백,0.5277345537848076,0.8551539369396929,3
Shop > New In > ,0.13025210084033614,0.8549673422476383,2
홈 > PARFUM > ,0.0243902439024389,0.854508127184499,1
디지털 > 게임/타이틀 > 닌텐도/NDS/Wii > ,0.7953337104072397,0.8543487051369513,4
가공식품 > 과자/간식 > 스낵,0.5620482600969531,0.8539017131137502,3
스타굿즈 > 걸그룹 > 응원도구 > ,0.4583821645133913,0.8537614908588539,27
반려동물 > 반려동물 식품 > 고양이식품 > 간식/영양제,0.7037037037037037,0.8537142857142858,1
식품>장류>메주,0.4743501265240396,0.8530583513067908,2
LOGIN > JOIN > ORDER > MY ACCOUNT > NOTICE > Q AND A > REVIEW > ,0.5614035087719298,0.852975770406963,1
바디/헤어 > 헤어케어 > 헤어트리트먼트,0.6898079763663221,0.8526315789473684,1
생활/건강>반려동물>패션용품>패딩,0.3888888888888889,0.8524576135314074,1
스타굿즈 > 보이그룹 > 포스터/화보 > ,0.6383153421045377,0.8521424442766184,24
생활/건강>주방용품>냄비/솥>편수냄비,0.54337899543379,0.8519300912604204,1
화장품/미용>뷰티소품>헤어소품>헤어브러시,0.1666666666666666,0.8518518518518519,1
# 검색어1 > # 검색어2 > # 검색어3 > # 검색어4 > # 검색어5 > # 검색어6 > # 검색어7 > # 검색어8 > ,0.7241379310344829,0.8511904761904762,1
화장품/미용>뷰티소품>DIY화장품재료,0.4444444444444444,0.8511284722222222,1
패션잡화>키홀더>키홀더,0.1764705882352941,0.8508158508158508,1
"★주말특가! 전상품 무료배송+장바구니 쿠폰증정★ > 야구 국가대표팀 어센틱 모자 > PT5KB24M511 > 39,000원 > 최대 혜택가 > 배송비 정보 > 0원 > (실결제 금액 30,000원 이상 구매시 무료배송) > 오프라인 매장 재고 확인 > ",0.3814432989690722,0.8506571087216248,1
경제 경영 > 경제 > 각국 경제/경제사/전망 > 경제전망 > 국내도서 > 경제 경영 > 마케팅/세일즈 > 트렌드/미래예측 > ,0.4682918212329976,0.8503989361702128,2
홈 > 핫팩 > ,0.7870924817032601,0.8503588334096809,1
홈 > ⏰요고특가⏰ > ,0.3846153846153846,0.8499624906226556,1
디지털/가전>주방가전>전기포트>라면포트,0.8298820661065258,0.8499190275242932,4
생활/건강>생활용품>섬유유연제>일반섬유유연제,0.7198879551820728,0.849906191369606,1
침실가구>협탁>협탁,0.2722646310432571,0.8498543846402761,1
가방/지갑 > 여성가방 > 크로스백 > ,0.38263856711462557,0.8492279178271409,30
스타굿즈 > 보이그룹 > 기타(보이그룹) > ,0.5293960005701114,0.8490638808143995,10
Menu > PALE JADE > Cart - 0 > ,0.639344262295082,0.8488241881298992,1
빠른장보기>샴푸/린스>샴푸/린스,0.5444960627326941,0.8487863247863248,2
국내도서 > 만화/라이트노벨 > 웹툰 > 네이버 연재 > ,0.3893129770992366,0.8487394957983193,1
홈 > 무속용품 / 신복 > ,0.1304347826086956,0.8484726038467755,1
자동차용품>세차/관리용품>타월/스펀지>왁싱스펀지/어플리케이터,1.0134680134680132,0.848409811805466,3
식품>가루/분말류>기타분말가루,0.7341049959466949,0.8483718162718917,3
스포츠/레저>등산>등산잡화>모자,0.0909090909090907,0.8483685670870025,1
장바구니 > 주문조회 > 고객센터 > ,0.2682926829268292,0.8481978043330418,1
아우터 > 트러커 재킷,0.5575716845878136,0.8481269893950651,2
스타굿즈 > 솔로(남) > 응원도구 > ,0.4594594594594595,0.8480902777777778,1
건강식품>비타민/미네랄>멀티비타민/미네랄,0.6825396825396826,0.8480186018898729,1
SEASON OFF UP TO 40% > TOP > ,0.35685333774505745,0.8479623824451411,2
장난감>작동/조립완구>작동/조립완구 기타,0.6117906382318505,0.8476732937473183,8
여성가방 > EXCLUSIVE,0.6175496688741722,0.8474826201620729,2
가구/인테리어 > 수공예/수선 > 수공예품 > ,0.3617021276595744,0.8473464519976148,1
식품>과자/베이커리>전통과자>한과,0.34072406028061664,0.8470999417629457,2
스포츠/레저>볼링>볼링가방,0.7368679360302856,0.8468847412390155,77
수유용품>젖병>PPSU,0.2048192771084337,0.846875,1
화장품/미용>헤어케어>트리트먼트/헤어팩,0.4627609226141636,0.8468447303473376,17
NOTICE > REVIEW > 1:1 CS > ,0.7959183673469388,0.8463240717973937,1
스포츠/레저>수련용품>수련화,0.2405063291139241,0.8461538461538461,1
화장품/미용>바디케어>핸드케어,0.4761952454755252,0.8459182077135121,8
생활/건강>자동차용품>세차용품>유리세정제,0.25,0.8459167950693375,1
패션 액세서리 > 목도리/장갑 > 목도리 > ,0.2667470555669313,0.8453231821456223,3
장난감>로봇>기타로봇,0.6216186400259226,0.8452061997459818,9
생활/건강>욕실용품>욕실용기/홀더>디스펜서,0.2063492063492063,0.8451612903225807,1
홈 > 상품 유형별 > 디바이스 > undefined > ,0.5348837209302325,0.8448610213316096,1
상품상세 정보 > ,0.0833333333333333,0.8446583178726036,2
남성의류 > 아우터 > 코트 > ,0.570135938683907,0.844598844050146,4
출산/육아>완구/인형>미술놀이>색칠공부,0.5854922279792746,0.8444444444444444,1
스타굿즈 > 보이그룹 > 음반/영상물 > ,1.1440506646277326,0.8438080740141528,17
홈 > THE WHOO > 스킨케어 > 고민별 > 영양·탄력 > ,1.0295454545454545,0.8435976331360946,2
HM.com > Kids > 남아 9-14세 > 액세서리 > 모자 > 아플리케 햇 > ,0.0344827586206896,0.843358395989975,1
홈 > 2025 MID-SEASON SALE ~90% > ,0.111111111111111,0.8431055068398154,1
Home > Shop > All > ,0.2207792207792208,0.8430141287284144,1
출산/육아>완구/인형>역할놀이/소꿉놀이>화장놀이,0.7515857154377598,0.8428005317536761,4
예술/희귀/수집품 > 희귀/수집품 > ,0.7202199100811006,0.8425526159072166,45
여가/생활편의>생활편의>꽃/케이크배달>꽃배달,0.3963782696177062,0.8425473107842357,1
Home > HAT > ,0.550561797752809,0.842436974789916,1
스포츠의류/잡화 > 스포츠 슈즈 > 스포츠 슈즈 > 런닝화,0.3087557603686636,0.8423423423423424,1
키덜트 > 기타(키덜트) > ,0.5087185516411872,0.8423091927141044,22
출산/육아>완구/인형>작동완구>로봇,0.6180109959983463,0.8422334560641823,466
백화점생활상품군 > 백화점 생활 > 인테리어소품/악기/음반 > 인테리어 소품,0.2765957446808511,0.8421717171717171,1
생활/건강>자동차용품>세차용품>도장용광택/코팅제,0.7555314061279536,0.8420625736267747,96
카테고리 > undefined > 마이쇼핑 > 2024 FALL WINTER COLLECTION. SEE MORE > ,0.6159730382918339,0.8417351194617222,2
디지털/라이프 > 가구/인테리어 > 홈인테리어,0.2857142857142857,0.8416152894040628,1
디지털/가전>주변기기>키보드>키패드,0.45578231292517,0.8413497859481239,1
스포츠/레저>골프>골프필드용품>기타필드용품,0.5488721804511278,0.8409090909090909,1
패션소품 > 모자 > 트루퍼,0.1437246963562753,0.8404439128123339,2
도서>소설>장르소설>무협,0.4475138121546961,0.8402722272376743,1
디지털 > PC/노트북 > 노트북 가방/액세서리 > ,0.2307692307692307,0.8397938899351328,1
스타굿즈 > 보이그룹 > 응원도구 > ,0.5698518360700137,0.8395881532460681,58
가공식품>소스/드레싱>샐러드드레싱,0.4029850746268656,0.8395121168351789,1
디지털/가전>주변기기>마우스>무선마우스,0.6817565893462069,0.8392350672266781,4
북펀드 > 단한권 인쇄소 > 고객센터 > 알라디너TV > 알라딘 서재 > 북플 > ,2.529411764705882,0.8391812865497076,1
가공식품 > 소스/드레싱 > 기타소스/드레싱,0.664641890772544,0.8390591864276076,2
INFO > NOTICE > SHIPPING & RETURNS > ,0.069767441860465,0.8390218711325005,1
주방용품>보온/보냉용품>보온컵/텀블러,0.4736842105263157,0.838558325849839,1
뷰티 > 스킨케어 > 스킨/토너 > 스킨/토너,0.1666666666666666,0.8383838383838383,1
식품>과자/베이커리>시리얼>그래놀라,0.5789020452099031,0.8379569613689396,1
Home > Sunglasses > ,0.7101449275362318,0.8379529700627836,1
남성의류 > 상의 > 후드티/후드집업 > ,0.6172122928331188,0.8378327434152942,14
스포츠/레저>캠핑>캠핑가구>캠핑테이블,0.5387491770631742,0.8378320072012387,12
패션소품 > 모자 > 헌팅캡/베레모,0.5804195804195804,0.8376623376623377,1
생활/주방용품 > 주방용품 > 텀블러/물병 > ,0.3550629893243472,0.837477201619848,5
자외선차단제,0.7058823529411765,0.8369565217391305,1
Home > 햇반/볶음밥/컵반/죽 > 햇반 솥반/곤약밥 > ,0.2238193018480493,0.8369474793411347,1
생활/건강>공구>전동공구>전동공구액세서리,0.2821782178217822,0.8368,1
홈 > 전체상품 > ,0.2647058823529412,0.8367315247661044,1
PRODUCTS > ,0.5593553776915406,0.8365737166748196,3
여성의류 > 상의 > 긴팔 티셔츠 > ,0.5600335789673297,0.8363100979218218,12
가공식품 > 과자/간식 > 젤리,0.1724137931034483,0.8362573099415205,1
지공가능한회원샵 > 쿠폰다운로드 > 대회안내 > 회원등급별할인 > B2B > ,0.8048145738451529,0.8358153387937454,1
"HOME > Pad Wrap(키즈보드,키즈랩) > ",0.5142912073827224,0.835735947849505,2
가방 > 모두보기 > ,0.0810810810810811,0.8355263157894737,1
화장품/미용>바디케어>바디크림,0.1930976430976431,0.8354630276057827,2
패션의류>남성의류>점퍼,0.49115404629804627,0.8352518110810975,10
패션잡화>여성가방>크로스백,0.3910726454954341,0.8352074989239773,4
HOME > 학용품 > 팬시/디자인문구/보드게임 > 보드게임 > ,0.38376875661425375,0.8351764050899769,3
생활/건강>욕실용품>수건/타월>주방수건,1.4,0.8351648351648352,1
식품>과자/베이커리>전통과자>약과,0.3882110605848175,0.8351017719810409,3
홈 > Product > Best > ,0.5384615384615383,0.8350961538461539,1
MD > (G)I-DLE > ,0.4701986754966887,0.835016835016835,1
뷰티 > 스킨케어 > 스킨/토너/패드,1.0689655172413794,0.8349971124494678,1
출산/육아>수유용품>수유쿠션/시트,0.692610729196095,0.8342155742895384,2
스킨케어>앰플>앰플,0.5146198830409356,0.833818142641672,2
Home > Top > ,0.5625,0.8330241187384044,1
Home > SHOP > Pure Oil > ,0.6825396825396826,0.8329889193715039,1
슬리퍼/쪼리,0.4464350342392057,0.8328559063865646,16
생활/건강>건강측정용품>체중계>디지털체중계,0.0918114143920595,0.8327759197324415,1
홈 > 패션잡화 > 남성신발 > 스니커즈 > ,0.5428571428571428,0.8324648310173272,1
가방/지갑 > 여성가방 > 백팩 > ,0.42920974395025474,0.8321047152223876,5
화장품/향수 > 색조메이크업 > 립밤/립케어,0.36363636363636354,0.8321038961038961,2
패션의류 > 패션슈즈 > 여성화 > 여성 스니커즈,0.432673439479371,0.8319638027876014,2
생활/건강>원예/식물>조화,0.921951219512195,0.8315158659986246,1
뷰티 헤어기기 고데기,0.10387984981226521,0.8313714200413709,2
헬스>기타 헬스용품>손목/발목 보호대,0.1999999999999999,0.8310302759951471,1
남성의류 > 상의 > 맨투맨 > ,0.3461945829409787,0.8309253418495539,26
반려동물용품 > 외출용품 > 이동가방/이동장,0.5568685376661743,0.8306172839506173,1
뷰티 > 메이크업 > 립메이크업 > 립스틱,0.717741935483871,0.8305611418356516,2
패션소품 모자 헌팅캡/베레모,0.5833333333333334,0.830534006176094,1
패션소품 모자 캡/야구모자,0.21099733760731598,0.8301745367997391,10
악기/취미 > 공예용품 > 리본공예,0.1111111111111112,0.8300013599891201,1
남성신발>운동화>러닝화,0.3644067796610169,0.8299595141700404,1
생활/건강>자동차용품>세차용품>엔진룸세척,0.408284023668639,0.82959725310772,1
패션 액세서리 > 안경/선글라스 > 안경 > ,0.2970008874767504,0.828781326583992,6
홈 > 어플리케이터 > ,0.6666666666666666,0.8283258434351312,1
식품>건강식품>비타민제>비오틴,0.43452834986015765,0.8280566213382752,2
홈 > 남성 > ,0.1354466858789625,0.8280486966091203,1
HOME > 여성 > ,0.3550101359518632,0.8279034575744368,29
여성가방 > 숄더백,0.3446901910399363,0.8278771038892666,4
가정의료용품>상처소독/연고>상처소독/연고,0.11455108359133125,0.8276319568409842,2
HOME > 홈/라이프 > 패션 > 가방/백팩 > 숄더백 > 패브릭숄더백 > ,0.2156862745098039,0.827625040795407,1
식품>라면/면류>라면>봉지라면,0.3628848203814324,0.8273734081395319,46
패션잡화>패션소품>우산>자동우산,0.4520547945205479,0.8269426723374091,1
COLLABORATION > x MARITHE_25SS > ,0.5384615384615384,0.8268506205673759,1
남성의류 > 셋업/세트 > 트레이닝/스웨트 셋업 > ,0.4587556996784753,0.826530041851019,4
생활/건강>생활용품>보안용품>경보기,0.25,0.8262443438914027,1
아우터 트러커 재킷 ,0.5959595959595959,0.8261625380269448,1
☆ > NEW ARRIVALS > ,0.2658227848101265,0.8259163545491973,1
바디케어>바디로션>바디로션,0.8394495412844036,0.8252798252798252,1
식품>음료>커피>커피믹스/인스턴트커피,0.5681991535497494,0.8251977160508281,26
메이크업>페이스메이크업>프라이머,0.6296296296296297,0.8251748251748252,1
패션/컨버스화 > 런닝/워킹화 > 전문스포츠화 > 워커 > 하이탑/웨지 > 샌들/슬리퍼/아쿠아슈즈 > 방한부츠/레인부츠 > ,0.1397849462365591,0.8250932835820896,1
여성신발 > 스니커즈 > 로우탑,0.338663450750889,0.825045590462589,3
Home ||화이트라벨 ||신발 ||슬리퍼&샌들 > Home > 화이트라벨 > 신발 > 슬리퍼&샌들 > M EXPLORE CAMP SHANDAL > ,0.6958174904942965,0.8248428227069561,1
"회원가입쿠폰3종 > 카톡플친3,000원 > 앱설치3,000원 > ",0.3043478260869564,0.8243447826184712,1
식품>과자/베이커리>시리얼>단백질바,0.2655737704918031,0.8241626794258373,1
액체 섬유유연제,2.054755043227665,0.8239055654654426,1
패션잡화>여성신발>운동화>캔버스화,0.39548554095967886,0.8235754667271914,3
남성액세서리 > 모자 > 볼캡,0.1578014184397162,0.8235294117647058,2
뷰티 > 바디케어 > 로션/오일 > 바디로션,0.3550051599587203,0.8232434575027168,2
o w o n > undefined > 0 > ,0.6330275229357798,0.8231641822325849,1
홈 > 과자/간식 > 과자 > ,0.3835616438356164,0.8230134158926729,1
생활/건강>반려동물>외출용품>가슴줄,0.24033957845433254,0.8226637492941841,2
Home > Shop > Collaboration > ,0.2792792792792793,0.8226027161810607,1
가방 숄더백 ,0.38839129997493094,0.8223070722131183,7
HOME > 홈베이킹재료 > 초콜릿/가나슈/초코팬 > 초콜릿 > 칼리바우트 코팅 화이트 초콜릿 1kg /컴파운드 > ,0.7435897435897436,0.8222222222222222,1
기타한방재료,0.7750000000000001,0.8214285714285714,1
식품>건강식품>숙취해소제,0.4285714285714285,0.8214285714285714,1
패션소품 > 모자 > 바라클라바,0.1549295774647887,0.8214285714285714,1
남성의류 > 아우터 > 패딩 > ,0.6483371475730852,0.821337961680445,8
스타굿즈 > 솔로(남) > 음반/영상물 > ,0.5824087432929962,0.8212268393723792,5
기타가정용품,0.5253022839229735,0.8211797780763298,2
상세정보 > 기본정보 > 상품후기 (1) > 상품문의 (4) > ,0.1578947368421051,0.8210375384500849,1
장난감/완구 > 로봇/캐릭터완구 > 캐릭터완구,0.5819397993311037,0.8205128205128205,1
생활/건강>자동차용품>세차용품>스티커/타르제거제,0.3901430358450355,0.8204591951420561,7
Ouilara > Alwero > Atelier Tuffery > Baby Rhemes > Chrysalis > Cristaseya > De Bonne Facture > Encens > Everybuddy > Goodfolks > Grenfell > Hai > Harley of Scotland > Isaac Reina > Joshua Ellis > La Botte Gardiane > Laps > Laulhere > L'Impermeabile > Maison N.H Paris > Notes > Oas > Original Madras Trading Company > Organic Basics > Owen Barry > Pedemeia > Plasticana > P.Le Moult > Robert Mackie > Sanders > Smathers and Branson > Sartoria Jun > Stofe > Tarasukinbonkers > Tbd eyewear > Venturon > Vetra > Well > ,0.0536277602523659,0.8204264870931538,1
HOME > OUTER > ,0.0384615384615384,0.8201115308508725,1
식품>냉동/간편조리식품>기타냉동/간편조리식품,0.3461538461538462,0.8201048951048951,1
